"random_state","timestamp","dataset","n","d","method","n_clusters","n_threads","elapsed_time","ar","r","fm","afm","mi","nmi","ami","nacc","psi"
5,1594445883.7428482,"g2mg_25_30",100000,25,"Genie_1.0",2,0,0.01373291015625,3.603242933073886e-08,0.4999954231542315,0.7070964736599461,4.349449199480718e-08,6.94052594873984e-06,2.0022521902418908e-05,2.598799198883418e-08,0.0009200000000000319,1.0018116395741384e-05
5,1594445900.4200265,"g2mg_50_30",100000,50,"Genie_0.3_approx",2,"6",16.52186417579651,4.960152055359711e-08,0.49999509675096754,0.7069619033895536,5.985758412312239e-08,3.855615284475977e-05,0.00011094488052901462,9.6171121667762e-05,0.00043999999999999595,0.00012002400480095738
5,1594445900.4448404,"g2mg_50_30",100000,50,"Genie_0.1_approx",2,0,0.023982763290405273,7.318942088385606e-06,0.4999989199891999,0.7060178903922343,8.81563485896937e-06,0.00040235229081819757,0.0011419776862104803,0.0011277559958501695,0.0027999999999999137,0.0010634068496065247
5,1594445900.4625845,"g2mg_50_30",100000,50,"Genie_0.3_approx",2,0,0.01697397232055664,4.960152055359711e-08,0.49999509675096754,0.7069619033895536,5.985758412312239e-08,3.855615284475977e-05,0.00011094488052901462,9.6171121667762e-05,0.00043999999999999595,0.00012002400480095738
5,1594445900.4791737,"g2mg_50_30",100000,50,"Genie_0.5_approx",2,0,0.015794038772583008,2.8800288113316298e-08,0.49999512495124954,0.7070396956982001,3.4760701446202044e-08,6.238729661489639e-05,0.00017977089974241975,0.00016436270383077685,0.0004999999999999449,9.000810072903341e-05
5,1594445900.4956539,"g2mg_50_30",100000,50,"Genie_0.7_approx",2,0,0.0157015323638916,1.4409262328450315e-07,0.4999953041530416,0.7070681054015931,1.7392337155339371e-07,3.4692622356780056e-05,0.00010002311178732907,8.328237287882601e-05,0.0007800000000000029,5.00705497989488e-05
5,1594445900.5115464,"g2mg_50_30",100000,50,"Genie_1.0_approx",2,0,0.01511526107788086,2.721850853738443e-08,0.4999952449524495,0.7070963476479514,3.285527318399279e-08,6.93832418707796e-06,2.0016165086134127e-05,1.963104692001014e-08,0.0006999999999999229,1.0013709391429773e-05
5,1594445954.6472924,"g2mg_50_30",100000,50,"Genie_0.3_nomlpack",2,"6",54.13481593132019,4.000168032862269e-08,0.49999508815088156,0.7069548275164381,4.827211110914862e-08,4.322932068878682e-05,0.00012437671109428522,0.00010962491900302297,0.00042000000000008697,0.00011002310485200364
5,1594445954.6752276,"g2mg_50_30",100000,50,"Genie_0.1",2,0,0.026970624923706055,7.88932271896853e-06,0.49999920499205,0.7060251525637153,9.502789114049647e-06,0.0004499667219962644,0.0012772369110489543,0.0012630155330263491,0.0028999999999999027,0.0011135000766839681
5,1594445954.694164,"g2mg_50_30",100000,50,"Genie_0.3",2,0,0.01810145378112793,4.000168032862269e-08,0.49999508815088156,0.7069548275164381,4.827211110914862e-08,4.322932068878682e-05,0.00012437671109428522,0.00010962491900302297,0.00042000000000008697,0.00011002310485200364
5,1594445954.7115247,"g2mg_50_30",100000,50,"Genie_0.5",2,0,0.016574859619140625,2.8800288113316298e-08,0.49999512495124954,0.7070396956982001,3.4760701446202044e-08,6.238729661489639e-05,0.00017977089974241975,0.00016436270383077685,0.0004999999999999449,9.000810072903341e-05
5,1594445954.7279186,"g2mg_50_30",100000,50,"Genie_0.7",2,0,0.015631914138793945,1.1367408265884442e-07,0.49999528875288746,0.7070751654325053,1.3720937817741146e-07,2.7753897595239607e-05,8.002946124774633e-05,6.249295896931788e-05,0.0007600000000000939,4.0056039258699004e-05
5,1594445954.7437115,"g2mg_50_30",100000,50,"Genie_1.0",2,0,0.015051603317260742,0.0,0.4999952177521776,0.7070963284141706,0.0,6.931521805975116e-06,1.9996534430543636e-05,-9.933519711677897e-16,0.000660000000000105,1.0000100001031003e-05
5,1594445980.5014672,"g2mg_100_30",100000,100,"Genie_0.3_approx",2,"6",25.48557949066162,6.160114439724636e-08,0.4999950337503375,0.7070254900997014,7.434781355429719e-08,7.625664109922603e-05,0.00021967752743336003,0.0002045046750106611,0.00025999999999992696,0.00011002090265129458
5,1594445980.5280094,"g2mg_100_30",100000,100,"Genie_0.1_approx",2,0,0.02575826644897461,2.4016253571715466e-06,0.49999621676216754,0.7065386336043132,2.89575632336447e-06,0.0005010646837434463,0.0014323263132593228,0.001417963011060821,0.0015600000000000058,0.0007806244995996522
5,1594445980.548993,"g2mg_100_30",100000,100,"Genie_0.3_approx",2,0,0.020205020904541016,6.160114439724636e-08,0.4999950337503375,0.7070254900997014,7.434781355429719e-08,7.625664109922603e-05,0.00021967752743336003,0.0002045046750106611,0.00025999999999992696,0.00011002090265129458
