# apollo 2025-06-24 21:10
#
# GNU/Linux 6.13.0-1-default #1 SMP PREEMPT_DYNAMIC Mon Jan 20 07:26:08 UTC 2025 (1513344) x86_64 openSUSE Tumbleweed
# Intel Core i7-1355U (AVX2-VNNI) (12 threads, 2 performance cores, 8 efficient cores), 12MB cache
# 32 GB RAM
# gcc 14.2.1
# Python 3.11.11 [gcc] OpenBLAS 0.3.29
# R version 4.4.2 (2024-10-31) Rblas
#
# Python modules (via reticulate):
# numba           0.61.2
# cython          3.1.2
# numpy           2.2.6
# scipy           1.15.3
# sklearn         1.7.0
# pykdtree        1.4.1*
#
# R packages:
# RANN            2.6.2*
# nabor           0.5.0*
# dbscan          1.2.2*
# mlpack          4.6.2*
# reticulate     1.42.0*
#
# Other:
# pico_tree       1.0.0*
#
# * - compiled with -O3 -march=native
#
"method","user.self","sys.self","elapsed","Δdist","Σdist","Δidx","n","d","k","nthreads","time","host"
"r_nabor",0.0570000000000022,0,0.0579999999999998,0,9797.77388603217,0,16384,6,1,1,1750796030,"apollo"
"r_rann_kdtree",0.134999999999998,0,0.134,0,9797.77388603217,0,16384,6,1,1,1750796030,"apollo"
"r_genieclust_brute",0.410999999999994,0.002,0.413000000000004,0,9797.77388603217,0,16384,6,1,1,1750796032,"apollo"
"r_genieclust_kdtree",0.0539999999999949,0,0.054000000000002,0,9797.77388603217,0,16384,6,1,1,1750796032,"apollo"
"pico_tree",0.0439999999999969,0,0.0450000000000017,0,9797.77388603217,0,16384,6,1,1,1750796032,"apollo"
"py_genieclust_kdtree",0.054000000000002,0,0.054000000000002,0,9797.77388603217,0,16384,6,1,1,1750796032,"apollo"
"py_pykdtree",0.0559999999999974,0,0.0560000000000045,0,9797.77388603217,0,16384,6,1,1,1750796032,"apollo"
"py_sklearn_kdtree",0.182000000000002,0,0.182000000000002,0,9797.77388603217,0,16384,6,1,1,1750796032,"apollo"
"r_dbscan",0.112000000000002,0,0.112000000000002,0,9797.77388603217,0,16384,6,1,1,1750796032,"apollo"
"r_mlpack_kdtree_single",0.0790000000000006,0,0.078000000000003,0,9797.77388603217,0,16384,6,1,1,1750796032,"apollo"
"r_mlpack_kdtree_dual",0.166000000000004,0,0.165999999999997,0,9797.77388603217,0,16384,6,1,1,1750796032,"apollo"
"r_nabor",0.0579999999999998,0,0.0579999999999998,0,9797.77388603217,0,16384,6,1,1,1750796032,"apollo"
"r_rann_kdtree",0.135000000000005,0,0.134999999999998,0,9797.77388603217,0,16384,6,1,1,1750796032,"apollo"
"r_genieclust_brute",0.410000000000004,0.001,0.412000000000006,0,9797.77388603217,0,16384,6,1,1,1750796035,"apollo"
"r_genieclust_kdtree",0.0519999999999996,0,0.0519999999999996,0,9797.77388603217,0,16384,6,1,1,1750796035,"apollo"
"pico_tree",0.044000000000004,0,0.0429999999999993,0,9797.77388603217,0,16384,6,1,1,1750796035,"apollo"
"py_genieclust_kdtree",0.0529999999999973,0,0.0530000000000044,0,9797.77388603217,0,16384,6,1,1,1750796035,"apollo"
"py_pykdtree",0.0559999999999974,0,0.0569999999999951,0,9797.77388603217,0,16384,6,1,1,1750796035,"apollo"
"py_sklearn_kdtree",0.182000000000002,0,0.181000000000004,0,9797.77388603217,0,16384,6,1,1,1750796035,"apollo"
"r_dbscan",0.112000000000002,0,0.112000000000002,0,9797.77388603217,0,16384,6,1,1,1750796035,"apollo"
"r_mlpack_kdtree_single",0.0790000000000006,0,0.0790000000000006,0,9797.77388603217,0,16384,6,1,1,1750796035,"apollo"
"r_mlpack_kdtree_dual",0.166000000000004,0,0.165999999999997,0,9797.77388603217,0,16384,6,1,1,1750796035,"apollo"
"r_nabor",0.0559999999999974,0,0.0569999999999951,0,9797.77388603217,0,16384,6,1,1,1750796035,"apollo"
"r_rann_kdtree",0.134,0,0.133000000000003,0,9797.77388603217,0,16384,6,1,1,1750796035,"apollo"
"r_genieclust_brute",0.436,0.002,0.436999999999998,0,133019.90633876,0,16384,6,10,1,1750796038,"apollo"
"r_genieclust_kdtree",0.137,0,0.137,0,133019.90633876,0,16384,6,10,1,1750796038,"apollo"
"pico_tree",0.116,0,0.116,0,133019.90633876,0,16384,6,10,1,1750796038,"apollo"
"py_genieclust_kdtree",0.139000000000003,0,0.139000000000003,0,133019.90633876,0,16384,6,10,1,1750796038,"apollo"
"py_pykdtree",0.147999999999996,0,0.147999999999996,0,133019.90633876,0,16384,6,10,1,1750796038,"apollo"
"py_sklearn_kdtree",0.402999999999999,0,0.402999999999999,0,133019.90633876,0,16384,6,10,1,1750796038,"apollo"
"r_dbscan",0.305999999999997,0,0.305999999999997,0,133019.90633876,0,16384,6,10,1,1750796038,"apollo"
"r_mlpack_kdtree_single",0.207000000000001,0,0.207000000000001,0,133019.90633876,0,16384,6,10,1,1750796038,"apollo"
"r_mlpack_kdtree_dual",0.320999999999998,0,0.320999999999998,0,133019.90633876,0,16384,6,10,1,1750796038,"apollo"
"r_nabor",0.155000000000001,0,0.153999999999996,0,133019.90633876,0,16384,6,10,1,1750796038,"apollo"
"r_rann_kdtree",0.413000000000004,0,0.413000000000004,0,133019.90633876,0,16384,6,10,1,1750796038,"apollo"
"r_genieclust_brute",0.434999999999995,0.003,0.438000000000002,0,133019.90633876,0,16384,6,10,1,1750796042,"apollo"
"r_genieclust_kdtree",0.136000000000003,0,0.137,0,133019.90633876,0,16384,6,10,1,1750796042,"apollo"
"pico_tree",0.117000000000004,0,0.116999999999997,0,133019.90633876,0,16384,6,10,1,1750796042,"apollo"
"py_genieclust_kdtree",0.138999999999996,0,0.138000000000005,0,133019.90633876,0,16384,6,10,1,1750796042,"apollo"
"py_pykdtree",0.149000000000001,0,0.148999999999994,0,133019.90633876,0,16384,6,10,1,1750796042,"apollo"
"py_sklearn_kdtree",0.401999999999994,0,0.402000000000001,0,133019.90633876,0,16384,6,10,1,1750796042,"apollo"
"r_dbscan",0.305999999999997,0,0.307000000000002,0,133019.90633876,0,16384,6,10,1,1750796042,"apollo"
"r_mlpack_kdtree_single",0.207000000000001,0,0.207999999999998,0,133019.90633876,0,16384,6,10,1,1750796042,"apollo"
"r_mlpack_kdtree_dual",0.321000000000005,0,0.32,0,133019.90633876,0,16384,6,10,1,1750796042,"apollo"
"r_nabor",0.157999999999994,0,0.158000000000001,0,133019.90633876,0,16384,6,10,1,1750796042,"apollo"
"r_rann_kdtree",0.411999999999999,0,0.411000000000001,0,133019.90633876,0,16384,6,10,1,1750796042,"apollo"
"r_genieclust_brute",0.436999999999998,0.001,0.438000000000002,0,133019.90633876,0,16384,6,10,1,1750796045,"apollo"
"r_genieclust_kdtree",0.137,0,0.137,0,133019.90633876,0,16384,6,10,1,1750796045,"apollo"
"pico_tree",0.116999999999997,0,0.116,0,133019.90633876,0,16384,6,10,1,1750796045,"apollo"
"py_genieclust_kdtree",0.138999999999996,0,0.138999999999996,0,133019.90633876,0,16384,6,10,1,1750796045,"apollo"
"py_pykdtree",0.147999999999996,0,0.147999999999996,0,133019.90633876,0,16384,6,10,1,1750796045,"apollo"
"py_sklearn_kdtree",0.402000000000001,0,0.402000000000001,0,133019.90633876,0,16384,6,10,1,1750796045,"apollo"
"r_dbscan",0.306000000000004,0,0.306000000000004,0,133019.90633876,0,16384,6,10,1,1750796045,"apollo"
"r_mlpack_kdtree_single",0.207000000000001,0,0.206999999999994,0,133019.90633876,0,16384,6,10,1,1750796045,"apollo"
"r_mlpack_kdtree_dual",0.320999999999998,0,0.32,0,133019.90633876,0,16384,6,10,1,1750796045,"apollo"
"r_nabor",0.160000000000004,0,0.160000000000004,0,133019.90633876,0,16384,6,10,1,1750796045,"apollo"
"r_rann_kdtree",0.412999999999997,0,0.413000000000004,0,133019.90633876,0,16384,6,10,1,1750796045,"apollo"
"r_genieclust_brute",0.457000000000001,0,0.456999999999994,0,13004.7914246604,0,16384,7,1,1,1750796048,"apollo"
"r_genieclust_kdtree",0.110000000000007,0,0.109000000000009,0,13004.7914246604,0,16384,7,1,1,1750796048,"apollo"
"pico_tree",0.0760000000000005,0,0.0759999999999934,0,13004.7914246604,0,16384,7,1,1,1750796048,"apollo"
"py_genieclust_kdtree",0.109000000000002,0,0.109999999999999,0,13004.7914246604,0,16384,7,1,1,1750796048,"apollo"
"py_pykdtree",0.107000000000006,0,0.106999999999999,0,13004.7914246604,0,16384,7,1,1,1750796048,"apollo"
"py_sklearn_kdtree",0.294000000000004,0,0.293999999999997,0,13004.7914246604,0,16384,7,1,1,1750796048,"apollo"
"r_dbscan",0.200000000000003,0,0.201000000000008,0,13004.7914246604,0,16384,7,1,1,1750796048,"apollo"
"r_mlpack_kdtree_single",0.134,0,0.132999999999996,0,13004.7914246604,0,16384,7,1,1,1750796048,"apollo"
"r_mlpack_kdtree_dual",0.291999999999994,0,0.292000000000002,0,13004.7914246604,0,16384,7,1,1,1750796048,"apollo"
"r_nabor",0.102000000000004,0,0.102000000000004,0,13004.7914246604,0,16384,7,1,1,1750796048,"apollo"
"r_rann_kdtree",0.249000000000002,0,0.24799999999999,0,13004.7914246604,0,16384,7,1,1,1750796048,"apollo"
"r_genieclust_brute",0.455999999999996,0.002,0.457999999999998,0,13004.7914246604,0,16384,7,1,1,1750796051,"apollo"
"r_genieclust_kdtree",0.109000000000002,0,0.109999999999999,0,13004.7914246604,0,16384,7,1,1,1750796051,"apollo"
"pico_tree",0.0769999999999982,0,0.0769999999999982,0,13004.7914246604,0,16384,7,1,1,1750796051,"apollo"
"py_genieclust_kdtree",0.109999999999999,0,0.109999999999999,0,13004.7914246604,0,16384,7,1,1,1750796051,"apollo"
"py_pykdtree",0.106999999999999,0,0.106999999999999,0,13004.7914246604,0,16384,7,1,1,1750796051,"apollo"
"py_sklearn_kdtree",0.295000000000002,0,0.294999999999987,0,13004.7914246604,0,16384,7,1,1,1750796051,"apollo"
"r_dbscan",0.200000000000003,0,0.199999999999989,0,13004.7914246604,0,16384,7,1,1,1750796051,"apollo"
"r_mlpack_kdtree_single",0.133000000000003,0,0.13300000000001,0,13004.7914246604,0,16384,7,1,1,1750796051,"apollo"
"r_mlpack_kdtree_dual",0.292000000000002,0,0.292000000000002,0,13004.7914246604,0,16384,7,1,1,1750796051,"apollo"
"r_nabor",0.102000000000004,0,0.10199999999999,0,13004.7914246604,0,16384,7,1,1,1750796051,"apollo"
"r_rann_kdtree",0.249000000000002,0,0.249000000000009,0,13004.7914246604,0,16384,7,1,1,1750796051,"apollo"
"r_genieclust_brute",0.456999999999994,0.004,0.460999999999999,0,13004.7914246604,0,16384,7,1,1,1750796054,"apollo"
"r_genieclust_kdtree",0.109000000000002,0,0.109000000000009,0,13004.7914246604,0,16384,7,1,1,1750796054,"apollo"
"pico_tree",0.0760000000000005,0,0.0769999999999982,0,13004.7914246604,0,16384,7,1,1,1750796054,"apollo"
"py_genieclust_kdtree",0.109000000000002,0,0.109999999999999,0,13004.7914246604,0,16384,7,1,1,1750796054,"apollo"
"py_pykdtree",0.106999999999999,0,0.10799999999999,0,13004.7914246604,0,16384,7,1,1,1750796054,"apollo"
"py_sklearn_kdtree",0.295000000000002,0,0.295000000000002,0,13004.7914246604,0,16384,7,1,1,1750796054,"apollo"
"r_dbscan",0.201000000000008,0,0.200999999999993,0,13004.7914246604,0,16384,7,1,1,1750796054,"apollo"
"r_mlpack_kdtree_single",0.13300000000001,0,0.132999999999996,0,13004.7914246604,0,16384,7,1,1,1750796054,"apollo"
"r_mlpack_kdtree_dual",0.292000000000002,0,0.290999999999997,0,13004.7914246604,0,16384,7,1,1,1750796054,"apollo"
"r_nabor",0.102000000000004,0,0.100999999999999,0,13004.7914246604,0,16384,7,1,1,1750796054,"apollo"
"r_rann_kdtree",0.248000000000005,0,0.249000000000009,0,13004.7914246604,0,16384,7,1,1,1750796054,"apollo"
"r_genieclust_brute",0.48299999999999,0.002,0.48599999999999,0,169255.586945095,0,16384,7,10,1,1750796059,"apollo"
"r_genieclust_kdtree",0.268000000000001,0,0.268000000000001,0,169255.586945095,0,16384,7,10,1,1750796059,"apollo"
"pico_tree",0.198000000000008,0,0.197999999999993,0,169255.586945095,0,16384,7,10,1,1750796059,"apollo"
"py_genieclust_kdtree",0.269999999999996,0,0.269999999999996,0,169255.586945095,0,16384,7,10,1,1750796059,"apollo"
"py_pykdtree",0.269999999999996,0,0.27000000000001,0,169255.586945095,0,16384,7,10,1,1750796059,"apollo"
"py_sklearn_kdtree",0.638000000000005,0,0.638000000000005,0,169255.586945095,0,16384,7,10,1,1750796059,"apollo"
"r_dbscan",0.534999999999997,0,0.534999999999997,0,169255.586945095,0,16384,7,10,1,1750796059,"apollo"
"r_mlpack_kdtree_single",0.339000000000013,0,0.338999999999999,0,169255.586945095,0,16384,7,10,1,1750796059,"apollo"
"r_mlpack_kdtree_dual",0.518000000000001,0,0.518000000000001,0,169255.586945095,0,16384,7,10,1,1750796059,"apollo"
"r_nabor",0.26400000000001,0,0.263000000000005,0,169255.586945095,0,16384,7,10,1,1750796059,"apollo"
"r_rann_kdtree",0.728999999999999,0,0.728999999999999,0,169255.586945095,0,16384,7,10,1,1750796059,"apollo"
"r_genieclust_brute",0.486000000000004,0,0.485000000000014,0,169255.586945095,0,16384,7,10,1,1750796065,"apollo"
"r_genieclust_kdtree",0.268000000000001,0,0.268000000000001,0,169255.586945095,0,16384,7,10,1,1750796065,"apollo"
"pico_tree",0.197999999999993,0,0.198999999999998,0,169255.586945095,0,16384,7,10,1,1750796065,"apollo"
"py_genieclust_kdtree",0.269999999999996,0,0.27000000000001,0,169255.586945095,0,16384,7,10,1,1750796065,"apollo"
"py_pykdtree",0.269999999999996,0,0.269000000000005,0,169255.586945095,0,16384,7,10,1,1750796065,"apollo"
"py_sklearn_kdtree",0.63900000000001,0,0.63900000000001,0,169255.586945095,0,16384,7,10,1,1750796065,"apollo"
"r_dbscan",0.536000000000001,0,0.534999999999997,0,169255.586945095,0,16384,7,10,1,1750796065,"apollo"
"r_mlpack_kdtree_single",0.338999999999999,0,0.339000000000013,0,169255.586945095,0,16384,7,10,1,1750796065,"apollo"
"r_mlpack_kdtree_dual",0.518999999999991,0,0.518000000000001,0,169255.586945095,0,16384,7,10,1,1750796065,"apollo"
"r_nabor",0.263000000000005,0,0.262999999999991,0,169255.586945095,0,16384,7,10,1,1750796065,"apollo"
"r_rann_kdtree",0.728999999999999,0,0.728999999999999,0,169255.586945095,0,16384,7,10,1,1750796065,"apollo"
"r_genieclust_brute",0.486000000000004,0,0.48599999999999,0,169255.586945095,0,16384,7,10,1,1750796070,"apollo"
"r_genieclust_kdtree",0.268000000000001,0,0.269000000000005,0,169255.586945095,0,16384,7,10,1,1750796070,"apollo"
"pico_tree",0.200000000000003,0,0.198999999999998,0,169255.586945095,0,16384,7,10,1,1750796070,"apollo"
"py_genieclust_kdtree",0.271000000000001,0,0.269999999999996,0,169255.586945095,0,16384,7,10,1,1750796070,"apollo"
"py_pykdtree",0.269999999999996,0,0.271000000000001,0,169255.586945095,0,16384,7,10,1,1750796070,"apollo"
"py_sklearn_kdtree",0.637999999999991,0,0.637,0,169255.586945095,0,16384,7,10,1,1750796070,"apollo"
"r_dbscan",0.535000000000011,0,0.534999999999997,0,169255.586945095,0,16384,7,10,1,1750796070,"apollo"
"r_mlpack_kdtree_single",0.338999999999999,0,0.338999999999999,0,169255.586945095,0,16384,7,10,1,1750796070,"apollo"
"r_mlpack_kdtree_dual",0.518000000000001,0,0.518000000000001,0,169255.586945095,0,16384,7,10,1,1750796070,"apollo"
"r_nabor",0.263000000000005,0,0.263000000000005,0,169255.586945095,0,16384,7,10,1,1750796070,"apollo"
"r_rann_kdtree",0.728999999999999,0,0.728999999999999,0,169255.586945095,0,16384,7,10,1,1750796070,"apollo"
"r_genieclust_brute",0.424000000000007,0.002,0.426000000000002,0,16189.6392846995,0,16384,8,1,1,1750796074,"apollo"
"r_genieclust_kdtree",0.194000000000003,0,0.193999999999988,0,16189.6392846995,0,16384,8,1,1,1750796074,"apollo"
"pico_tree",0.132000000000005,0,0.131,0,16189.6392846995,0,16384,8,1,1,1750796074,"apollo"
"py_genieclust_kdtree",0.196999999999989,0,0.196999999999989,0,16189.6392846995,0,16384,8,1,1,1750796074,"apollo"
"py_pykdtree",0.191999999999993,0,0.191999999999993,0,16189.6392846995,0,16384,8,1,1,1750796074,"apollo"
"py_sklearn_kdtree",0.484999999999999,0,0.486000000000004,0,16189.6392846995,0,16384,8,1,1,1750796074,"apollo"
"r_dbscan",0.346000000000004,0,0.346000000000004,0,16189.6392846995,0,16384,8,1,1,1750796074,"apollo"
"r_mlpack_kdtree_single",0.213000000000008,0,0.213999999999999,0,16189.6392846995,0,16384,8,1,1,1750796074,"apollo"
"r_mlpack_kdtree_dual",0.478999999999999,0,0.480000000000004,0,16189.6392846995,0,16384,8,1,1,1750796074,"apollo"
"r_nabor",0.170999999999992,0,0.170999999999992,0,16189.6392846995,0,16384,8,1,1,1750796074,"apollo"
"r_rann_kdtree",0.441000000000003,0,0.441000000000003,0,16189.6392846995,0,16384,8,1,1,1750796074,"apollo"
"r_genieclust_brute",0.423000000000002,0,0.423000000000002,0,16189.6392846995,0,16384,8,1,1,1750796078,"apollo"
"r_genieclust_kdtree",0.194000000000003,0,0.194000000000003,0,16189.6392846995,0,16384,8,1,1,1750796078,"apollo"
"pico_tree",0.131999999999991,0,0.131999999999991,0,16189.6392846995,0,16384,8,1,1,1750796078,"apollo"
"py_genieclust_kdtree",0.197000000000003,0,0.197000000000003,0,16189.6392846995,0,16384,8,1,1,1750796078,"apollo"
"py_pykdtree",0.192000000000007,0,0.192000000000007,0,16189.6392846995,0,16384,8,1,1,1750796078,"apollo"
"py_sklearn_kdtree",0.486000000000004,0,0.484999999999999,0,16189.6392846995,0,16384,8,1,1,1750796078,"apollo"
"r_dbscan",0.347000000000008,0,0.346000000000004,0,16189.6392846995,0,16384,8,1,1,1750796078,"apollo"
"r_mlpack_kdtree_single",0.213000000000008,0,0.212999999999994,0,16189.6392846995,0,16384,8,1,1,1750796078,"apollo"
"r_mlpack_kdtree_dual",0.478999999999999,0,0.478999999999999,0,16189.6392846995,0,16384,8,1,1,1750796078,"apollo"
"r_nabor",0.171000000000006,0,0.171999999999997,0,16189.6392846995,0,16384,8,1,1,1750796078,"apollo"
"r_rann_kdtree",0.440999999999988,0,0.439999999999998,0,16189.6392846995,0,16384,8,1,1,1750796078,"apollo"
"r_genieclust_brute",0.420000000000002,0.001,0.420999999999992,0,16189.6392846995,0,16384,8,1,1,1750796082,"apollo"
"r_genieclust_kdtree",0.194000000000003,0,0.194000000000003,0,16189.6392846995,0,16384,8,1,1,1750796082,"apollo"
"pico_tree",0.131,0,0.131,0,16189.6392846995,0,16384,8,1,1,1750796082,"apollo"
"py_genieclust_kdtree",0.195999999999998,0,0.196000000000012,0,16189.6392846995,0,16384,8,1,1,1750796082,"apollo"
"py_pykdtree",0.191999999999993,0,0.192000000000007,0,16189.6392846995,0,16384,8,1,1,1750796082,"apollo"
"py_sklearn_kdtree",0.486000000000004,0,0.486000000000004,0,16189.6392846995,0,16384,8,1,1,1750796082,"apollo"
"r_dbscan",0.346000000000004,0,0.346000000000004,0,16189.6392846995,0,16384,8,1,1,1750796082,"apollo"
"r_mlpack_kdtree_single",0.212999999999994,0,0.212999999999994,0,16189.6392846995,0,16384,8,1,1,1750796082,"apollo"
"r_mlpack_kdtree_dual",0.478999999999999,0,0.478999999999999,0,16189.6392846995,0,16384,8,1,1,1750796082,"apollo"
"r_nabor",0.171000000000006,0,0.170999999999992,0,16189.6392846995,0,16384,8,1,1,1750796082,"apollo"
"r_rann_kdtree",0.439999999999998,0,0.439999999999998,0,16189.6392846995,0,16384,8,1,1,1750796082,"apollo"
"r_genieclust_brute",0.445999999999998,0.005,0.450999999999993,0,204741.574833433,0,16384,8,10,1,1750796090,"apollo"
"r_genieclust_kdtree",0.451999999999998,0,0.450999999999993,0,204741.574833433,0,16384,8,10,1,1750796090,"apollo"
"pico_tree",0.328000000000003,0,0.326999999999998,0,204741.574833433,0,16384,8,10,1,1750796090,"apollo"
"py_genieclust_kdtree",0.460999999999999,0,0.460999999999999,0,204741.574833433,0,16384,8,10,1,1750796090,"apollo"
"py_pykdtree",0.460000000000008,0,0.459999999999994,0,204741.574833433,0,16384,8,10,1,1750796090,"apollo"
"py_sklearn_kdtree",1.02200000000001,0,1.02099999999999,0,204741.574833433,0,16384,8,10,1,1750796090,"apollo"
"r_dbscan",0.887,0,0.887,0,204741.574833433,0,16384,8,10,1,1750796090,"apollo"
"r_mlpack_kdtree_single",0.534000000000006,0,0.533000000000001,0,204741.574833433,0,16384,8,10,1,1750796090,"apollo"
"r_mlpack_kdtree_dual",0.783000000000001,0,0.783000000000001,0,204741.574833433,0,16384,8,10,1,1750796090,"apollo"
"r_nabor",0.418999999999997,0.001,0.419999999999987,0,204741.574833433,0,16384,8,10,1,1750796090,"apollo"
"r_rann_kdtree",1.21599999999999,0,1.215,0,204741.574833433,0,16384,8,10,1,1750796090,"apollo"
"r_genieclust_brute",0.448999999999998,0.002,0.450000000000003,0,204741.574833433,0,16384,8,10,1,1750796098,"apollo"
"r_genieclust_kdtree",0.451999999999998,0,0.451999999999998,0,204741.574833433,0,16384,8,10,1,1750796098,"apollo"
"pico_tree",0.326999999999998,0,0.326999999999998,0,204741.574833433,0,16384,8,10,1,1750796098,"apollo"
"py_genieclust_kdtree",0.460999999999999,0,0.459999999999994,0,204741.574833433,0,16384,8,10,1,1750796098,"apollo"
"py_pykdtree",0.460000000000008,0,0.460000000000008,0,204741.574833433,0,16384,8,10,1,1750796098,"apollo"
"py_sklearn_kdtree",1.02200000000001,0,1.02200000000001,0,204741.574833433,0,16384,8,10,1,1750796098,"apollo"
"r_dbscan",0.887,0,0.886999999999986,0,204741.574833433,0,16384,8,10,1,1750796098,"apollo"
"r_mlpack_kdtree_single",0.533000000000001,0,0.533000000000001,0,204741.574833433,0,16384,8,10,1,1750796098,"apollo"
"r_mlpack_kdtree_dual",0.781999999999996,0,0.781000000000006,0,204741.574833433,0,16384,8,10,1,1750796098,"apollo"
"r_nabor",0.420000000000002,0,0.420000000000002,0,204741.574833433,0,16384,8,10,1,1750796098,"apollo"
"r_rann_kdtree",1.21799999999999,0,1.22,0,204741.574833433,0,16384,8,10,1,1750796098,"apollo"
"r_genieclust_brute",0.450999999999993,0.001,0.451999999999998,0,204741.574833433,0,16384,8,10,1,1750796105,"apollo"
"r_genieclust_kdtree",0.451999999999998,0,0.451999999999998,0,204741.574833433,0,16384,8,10,1,1750796105,"apollo"
"pico_tree",0.328000000000003,0,0.328000000000003,0,204741.574833433,0,16384,8,10,1,1750796105,"apollo"
"py_genieclust_kdtree",0.460000000000008,0.001,0.459999999999994,0,204741.574833433,0,16384,8,10,1,1750796105,"apollo"
"py_pykdtree",0.460999999999999,0,0.459999999999994,0,204741.574833433,0,16384,8,10,1,1750796105,"apollo"
"py_sklearn_kdtree",1.02199999999999,0,1.02200000000001,0,204741.574833433,0,16384,8,10,1,1750796105,"apollo"
"r_dbscan",0.885000000000005,0,0.884,0,204741.574833433,0,16384,8,10,1,1750796105,"apollo"
"r_mlpack_kdtree_single",0.531000000000006,0.001,0.531999999999996,0,204741.574833433,0,16384,8,10,1,1750796105,"apollo"
"r_mlpack_kdtree_dual",0.782000000000011,0,0.781999999999996,0,204741.574833433,0,16384,8,10,1,1750796105,"apollo"
"r_nabor",0.422999999999988,0,0.423000000000002,0,204741.574833433,0,16384,8,10,1,1750796105,"apollo"
"r_rann_kdtree",1.211,0,1.211,0,204741.574833433,0,16384,8,10,1,1750796105,"apollo"
"r_genieclust_brute",0.453000000000003,0.003,0.456000000000003,0,19395.5493927969,0,16384,9,1,1,1750796111,"apollo"
"r_genieclust_kdtree",0.289999999999992,0,0.289999999999992,0,19395.5493927969,0,16384,9,1,1,1750796111,"apollo"
"pico_tree",0.231999999999999,0,0.231999999999999,0,19395.5493927969,0,16384,9,1,1,1750796111,"apollo"
"py_genieclust_kdtree",0.290999999999997,0,0.293000000000006,0,19395.5493927969,0,16384,9,1,1,1750796111,"apollo"
"py_pykdtree",0.338000000000008,0,0.337999999999994,0,19395.5493927969,0,16384,9,1,1,1750796111,"apollo"
"py_sklearn_kdtree",0.733000000000004,0,0.733000000000004,0,19395.5493927969,0,16384,9,1,1,1750796111,"apollo"
"r_dbscan",0.587999999999994,0,0.588000000000008,0,19395.5493927969,0,16384,9,1,1,1750796111,"apollo"
"r_mlpack_kdtree_single",0.331000000000003,0,0.331000000000003,0,19395.5493927969,0,16384,9,1,1,1750796111,"apollo"
"r_mlpack_kdtree_dual",0.667999999999992,0,0.668000000000006,0,19395.5493927969,0,16384,9,1,1,1750796111,"apollo"
"r_nabor",0.305999999999997,0,0.305999999999983,0,19395.5493927969,0,16384,9,1,1,1750796111,"apollo"
"r_rann_kdtree",0.738,0,0.739000000000004,0,19395.5493927969,0,16384,9,1,1,1750796111,"apollo"
"r_genieclust_brute",0.458000000000013,0.000999999999999945,0.457999999999998,0,19395.5493927969,0,16384,9,1,1,1750796117,"apollo"
"r_genieclust_kdtree",0.289000000000001,0,0.289999999999992,0,19395.5493927969,0,16384,9,1,1,1750796117,"apollo"
"pico_tree",0.23299999999999,0,0.231999999999999,0,19395.5493927969,0,16384,9,1,1,1750796117,"apollo"
"py_genieclust_kdtree",0.289000000000001,0,0.288999999999987,0,19395.5493927969,0,16384,9,1,1,1750796117,"apollo"
"py_pykdtree",0.340000000000003,0,0.340000000000003,0,19395.5493927969,0,16384,9,1,1,1750796117,"apollo"
"py_sklearn_kdtree",0.731999999999999,0,0.731999999999999,0,19395.5493927969,0,16384,9,1,1,1750796117,"apollo"
"r_dbscan",0.587000000000003,0,0.586999999999989,0,19395.5493927969,0,16384,9,1,1,1750796117,"apollo"
"r_mlpack_kdtree_single",0.331999999999994,0,0.330999999999989,0,19395.5493927969,0,16384,9,1,1,1750796117,"apollo"
"r_mlpack_kdtree_dual",0.667000000000002,0,0.667000000000002,0,19395.5493927969,0,16384,9,1,1,1750796117,"apollo"
"r_nabor",0.307000000000002,0,0.305999999999983,0,19395.5493927969,0,16384,9,1,1,1750796117,"apollo"
"r_rann_kdtree",0.73899999999999,0,0.738,0,19395.5493927969,0,16384,9,1,1,1750796117,"apollo"
"r_genieclust_brute",0.463999999999999,0,0.463999999999999,0,19395.5493927969,0,16384,9,1,1,1750796123,"apollo"
"r_genieclust_kdtree",0.289999999999992,0,0.289999999999992,0,19395.5493927969,0,16384,9,1,1,1750796123,"apollo"
"pico_tree",0.231999999999999,0,0.231999999999999,0,19395.5493927969,0,16384,9,1,1,1750796123,"apollo"
"py_genieclust_kdtree",0.288999999999987,0,0.289000000000016,0,19395.5493927969,0,16384,9,1,1,1750796123,"apollo"
"py_pykdtree",0.338999999999999,0,0.338999999999999,0,19395.5493927969,0,16384,9,1,1,1750796123,"apollo"
"py_sklearn_kdtree",0.732000000000028,0,0.731999999999999,0,19395.5493927969,0,16384,9,1,1,1750796123,"apollo"
"r_dbscan",0.587999999999994,0,0.588000000000022,0,19395.5493927969,0,16384,9,1,1,1750796123,"apollo"
"r_mlpack_kdtree_single",0.330999999999989,0,0.331000000000017,0,19395.5493927969,0,16384,9,1,1,1750796123,"apollo"
"r_mlpack_kdtree_dual",0.668000000000006,0,0.667999999999978,0,19395.5493927969,0,16384,9,1,1,1750796123,"apollo"
"r_nabor",0.307999999999993,0,0.307999999999993,0,19395.5493927969,0,16384,9,1,1,1750796123,"apollo"
"r_rann_kdtree",0.739000000000004,0,0.740000000000009,0,19395.5493927969,0,16384,9,1,1,1750796123,"apollo"
"r_genieclust_brute",0.490000000000009,0.001,0.490999999999985,0,239604.282540608,0,16384,9,10,1,1750796134,"apollo"
