quitefast_kdtree_single5,0.3596994876861572,0.0,33751.791802237276,82446,19969,65536,5,10,norm,1,1,123,1752248444,hades
quitefast_kdtree_dual,0.44965195655822754,0.0,33751.791802237276,81,38495,65536,5,10,norm,1,1,123,1752248444,hades
quitefast_brute,12.5419921875,0.0,33751.791802237276,475,38508,65536,5,10,norm,1,1,123,1752248444,hades
quitefast_brute2,12.41265869140625,0.0,33751.791802237276,64931,27151,65536,5,10,norm,1,1,123,1752248444,hades
quitefast_brute3,12.340623617172241,-3668.732078310877,30083.0597239264,131058,38460,65536,5,10,norm,1,1,123,1752248444,hades
quitefast_brute4,12.29575252532959,0.0,33751.791802237276,70903,25872,65536,5,10,norm,1,1,123,1752248444,hades
quitefast_brute5,12.644544839859009,0.0,33751.791802237276,82790,20067,65536,5,10,norm,1,1,123,1752248444,hades
quitefast_kdtree_single,0.10107564926147461,0.0,2117.1850552063656,0,43914,65536,2,10,norm,1,1,123,1752249060,hades
quitefast_kdtree_single2,0.09740662574768066,0.0,2117.1850552063656,60858,28817,65536,2,10,norm,1,1,123,1752249060,hades
quitefast_kdtree_single4,0.09712624549865723,0.0,2117.1850552063656,68634,23533,65536,2,10,norm,1,1,123,1752249060,hades
quitefast_kdtree_single5,0.10182499885559082,0.0,2117.1850552063656,78171,16391,65536,2,10,norm,1,1,123,1752249060,hades
quitefast_kdtree_dual,0.09525871276855469,0.0,2117.1850552063656,633,43924,65536,2,10,norm,1,1,123,1752249060,hades
quitefast_brute,11.188356161117554,0.0,2117.1850552063656,1613,44180,65536,2,10,norm,1,1,123,1752249060,hades
quitefast_brute2,9.280457973480225,0.0,2117.1850552063656,61309,28828,65536,2,10,norm,1,1,123,1752249060,hades
quitefast_brute3,9.260079383850098,0.0,2117.1850552063656,38279,43751,65536,2,10,norm,1,1,123,1752249060,hades
quitefast_brute4,9.304122686386108,0.0,2117.1850552063656,68802,23506,65536,2,10,norm,1,1,123,1752249060,hades
quitefast_brute5,11.209677934646606,0.0,2117.1850552063656,78897,16892,65536,2,10,norm,1,1,123,1752249060,hades
quitefast_kdtree_single,0.36303281784057617,0.0,33751.791802237276,0,38497,65536,5,10,norm,1,1,123,1752249060,hades
quitefast_kdtree_single2,0.3566908836364746,0.0,33751.791802237276,64743,27166,65536,5,10,norm,1,1,123,1752249060,hades
quitefast_kdtree_single4,0.3579421043395996,0.0,33751.791802237276,70880,25876,65536,5,10,norm,1,1,123,1752249060,hades
quitefast_kdtree_single5,0.36042141914367676,0.0,33751.791802237276,82446,19969,65536,5,10,norm,1,1,123,1752249060,hades
quitefast_kdtree_dual,0.4500243663787842,0.0,33751.791802237276,81,38495,65536,5,10,norm,1,1,123,1752249060,hades
quitefast_brute,12.364559412002563,0.0,33751.791802237276,475,38508,65536,5,10,norm,1,1,123,1752249060,hades
quitefast_brute2,12.214137554168701,0.0,33751.791802237276,64931,27151,65536,5,10,norm,1,1,123,1752249060,hades
quitefast_brute3,12.127610683441162,0.0,33751.791802237276,9085,38128,65536,5,10,norm,1,1,123,1752249060,hades
quitefast_brute4,12.173362970352173,0.0,33751.791802237276,70903,25872,65536,5,10,norm,1,1,123,1752249060,hades
quitefast_brute5,12.3643319606781,0.0,33751.791802237276,82790,20067,65536,5,10,norm,1,1,123,1752249060,hades
